source,translation,target,legal_entity,BLEU,METEOR,COMET,term
A staff member employed in a place where transport is recognized as being particularly difficult and expensive because of the remoteness of housing from the place of work may be paid a transport allowance.,"Einem Bediensteten, an dessen Ort der dienstlichen Verwendung die Beförderungsbedingungen wegen der Entfernung zwischen Wohnung und Arbeitsstätte als besonders schwierig und kostspielig anerkannt worden sind, kann eine Fahrkostenzulage gewährt werden.","Einem Bediensteten, an dessen Ort der dienstlichen Verwendung die Beförderungsbedingungen wegen der Entfernung zwischen Wohnung und Arbeitsstätte als besonders schwierig und kostspielig anerkannt worden sind, kann eine Fahrkostenzulage gewährt werden.",member,1.0000000000000004,0.9999860867629463,0.9474712014198303,member
"This shall also apply to injury caused by the Contracting Party which issued the alert, where the latter entered factually inaccurate data or stored data unlawfully.","Dies gilt auch, wenn der Schaden durch die Vertragspartei verursacht wurde, die die Warnung ausgegeben hat, weil diese faktisch unrichtige Daten eingegeben oder Daten unrechtmäßig gespeichert hat.","Dies gilt auch, wenn der Schaden durch die ausschreibende Vertragspartei verursacht worden ist, weil diese die Daten unrichtig eingegeben hat oder die Speicherung unrechtmäßig war.","injury, party",0.3521716615815974,0.7210751668258666,0.874682605266571,party
"the recipient Contracting Party shall ensure, in the use of communicated data, a level of protection at least equal to that laid down in its national law for the use of similar data;","Die empfangende Vertragspartei hat bei der Verwendung der übermittelten Daten ein Schutzniveau sicherzustellen, das mindestens dem entspricht, das in ihrem nationalen Recht für die Verwendung ähnlicher Daten festgelegt ist;","Die Verwendung der übermittelten Daten genießt auf dem Hoheitsgebiet der empfangenden Vertragspartei zumindest den Schutz, der aufgrund des Rechts dieser Vertragspartei für eine Verwendung von Daten gleicher Art gilt.","law, party, use",0.09557083774398006,0.26994881553907735,0.8546099066734314,party
"If the Contracting Party issuing the alert has any doubts, it must consult the other Contracting Parties concerned.","Sollte die ausschreibende Vertragspartei Zweifel haben, ist sie verpflichtet, die betroffenen Vertragsparteien zu konsultieren.","Sollte die ausschreibende Vertragspartei Zweifel haben, ist sie verpflichtet, die betroffenen Vertragsparteien zu konsultieren.",party,1.0000000000000004,0.999898229187869,0.9571369886398315,party
"However, Member States may provide that the company shall not be bound where such acts are outside the objects of the company, if it proves that the third party knew that the act was outside those objects or could not in view of the circumstances have been unaware of it;","Für Handlungen, die den Rahmen des Gegenstands des Unternehmens überschreiten, können die Mitgliedstaaten jedoch vorsehen, dass die Gesellschaft nicht verpflichtet wird, wenn sie beweist, dass dem Dritten bekannt war, dass die Handlung den Unternehmensgegenstand überschritt, oder dass er darüber nach den Umständen nicht in Unkenntnis sein konnte;","Für Handlungen, die den Rahmen des Gegenstands des Unternehmens überschreiten, können die Mitgliedstaaten jedoch vorsehen, daß die Gesellschaft nicht verpflichtet wird, wenn sie beweist, daß dem Dritten bekannt war, daß die Handlung den Unternehmensgegenstand überschritt, oder daß er darüber nach den Umständen nicht in Unkenntnis sein konnte;","member, party, company, act",0.8064819943043859,0.9268358323721645,0.90052330493927,party
"undertakings in which a party to the agreement together with one or more of the undertakings referred to in (a), (b) or (c), or in which two or more of the latter undertakings, jointly have the rights or powers listed in (a);","Unternehmen, in denen eine der Vertragsparteien gemeinsam mit einem oder mehreren der unter den Buchstaben a), b) oder c) genannten Unternehmen oder in denen zwei oder mehr der zuletzt genannten Unternehmen gemeinsam die in Buchstabe a) aufgeführten Rechte oder Befugnisse haben;","Unternehmen, in denen eine der Vertragsparteien gemeinsam mit einem oder mehreren der unter den Buchstaben a), b) oder c) genannten Unternehmen oder in denen zwei oder mehr als zwei der zuletzt genannten Unternehmen gemeinsam die in Buchstabe a) bezeichneten Rechte oder Einflussmöglichkeiten haben;","listed, rights, party, agreement",0.8319559675765831,0.9226698855915155,0.8897424936294556,party
"Council Directive 70/524/EEC of 23 November 1970 concerning additives in feedingstuffs(12), provides for an authorisation procedure for placing on the market additives used in feedingstuffs.",Die Richtlinie 70/524/EWG des Rates vom 23. November 1970 über Zusatzstoffe in der Tierernährung(12) regelt das Zulassungsverfahren für das Inverkehrbringen von Zusatzstoffen für Futtermittel.,Die Richtlinie 70/524/EWG des Rates vom 23. November 1970 über Zusatzstoffe in der Tierernährung(12) regelt die Zulassung des Inverkehrbringens von Zusatzstoffen für Futtermittel.,procedure,0.79096015958855,0.8861209964412811,0.9357136487960815,procedure
"If data collected through routine monitoring in accordance with Article 4 are not sufficient, coordinated monitoring programmes concerning one or more zoonoses and/or zoonotic agents may be established in accordance with the procedure referred to in Article 12(2).","Sind die bei der Routineüberwachung nach Artikel 4 erfassten Daten nicht ausreichend, so können nach dem Verfahren gemäß Artikel 12 Absatz 2 für eine oder mehrere Zoonosen und/oder einen oder mehrere Zoonoseerreger koordinierte Überwachungsprogramme aufgestellt werden.","Sind die bei der Routineueberwachung nach Artikel 4 erfassten Daten nicht ausreichend, so können nach dem Verfahren gemäß Artikel 12 Absatz 2 für eine oder mehrere Zoonosen und/oder einen oder mehrere Zoonoseerreger koordinierte Überwachungsprogramme aufgestellt werden.","article, procedure",0.9336510695862633,0.9736073199800084,0.9288251996040344,procedure
They shall be amended in accordance with the same procedure.,Die Änderung erfolgt nach dem gleichen Verfahren.,Die Änderung dieser Entscheidungen erfolgt nach dem gleichen Verfahren.,procedure,0.5959429410903774,0.8099489795918368,0.8583526611328125,procedure
"Technical specification of the index, including revisions to the weighting structure, can be redefined in accordance with the procedure referred to in Article 12(2).","Die technischen Spezifikationen des Index, einschließlich Überarbeitungen der Gewichtungsstruktur, können nach dem in Artikel 12 Absatz 2 genannten Verfahren neu festgelegt werden.","Die technischen Spezifikationen des Index, einschließlich Überarbeitungen der Gewichtungsstruktur, können nach dem in Artikel 12 Absatz 2 genannten Verfahren neu festgelegt werden.","structure, article, specification, procedure",1.0000000000000004,0.999968,0.9504990577697754,procedure
The procedure laid down in Article 24 shall apply for the purposes of: (a) determining the products to which intervention measures are to apply and specifying the qualities which may be bought in;,"Nach dem Verfahren des Artikels 24 werden a) die Erzeugnisse bestimmt, die Gegenstand von Interventionsmaßnahmen sind, und, soweit es den Ankauf betrifft, die Qualitäten festgesetzt;","Nach dem Verfahren des Artikels 24 werden a) die Erzeugnisse bestimmt, die Gegenstand von Interventionsmaßnahmen sind, und, soweit es den Ankauf betrifft, die Qualitäten festgesetzt;","article, intervention, procedure",1.0000000000000004,0.9999832164076399,0.950755774974823,procedure
GOODS LISTED IN ARTICLE 30 WHICH ARE CONTAINED IN A SMALL CONSIGNMENT OF A NON-COMMERCIAL NATURE IN AMOUNTS EXCEEDING THOSE LAID DOWN IN THAT ARTICLE SHALL BE ENTIRELY EXCLUDED FROM DUTY-FREE ADMISSION.,"IN ARTIKEL 30 GENANNTE WAREN, DIE IN EINER KLEINSENDUNG NICHTKOMMERZIELLER ART IN GRÖßEREN ALS DEN IN ARTIKEL 30 FESTGELEGTEN MENGEN ENTHALTEN SIND, SIND VON DER BEFREIUNG VOLLSTÄNDIG AUSGESCHLOSSEN.","IN ARTIKEL 30 GENANNTE WAREN , DIE IN EINER KLEINSENDUNG NICHTKOMMERZIELLER ART IN GRÖßEREN ALS DEN IN ARTIKEL 30 FESTGELEGTEN MENGEN ENTHALTEN SIND , SIND VON DER BEFREIUNG VOLLSTÄNDIG AUSGESCHLOSSEN.","admission, listed, article, consignment, goods, duty",1.0000000000000004,0.9999832164076399,0.9093700051307678,article
Article 22b,Artikel 22b,Artikel 22b,article,0.0,0.9375,0.991875946521759,article
The provisions governing the financing of the common agricultural policy shall apply to the products mentioned in Article 1.,Die Bestimmungen über die Finanzierung der gemeinsamen Agrarpolitik gelten für die in Artikel 1 genannten Produkte.,Die Bestimmungen über die Finanzierung der gemeinsamen Agrarpolitik gelten auch für die in Artikel 1 genannten Erzeugnisse.,"policy, article",0.7306019860765525,0.8909086941340781,0.9332374334335327,article
Article 116 shall be replaced by the following:,Artikel 116 erhält folgende Fassung:,Artikel 116 erhält folgende Fassung:,article,1.0000000000000004,0.9976851851851852,0.9923231601715088,article
Applicants must certify that they are not in one of the situations listed in Article 93.,"Die Antragsteller müssen bestätigen, dass sie sich nicht in einer der in Artikel 93 genannten Situationen befinden.","Die Antragsteller müssen bestätigen, dass sie sich nicht in einer der in Artikel 93 genannten Situationen befinden.","listed, article",1.0000000000000004,0.9999271030762502,0.9677249193191528,article
Measures decided on by the Commission may be referred to the Council by any Member State within a week from the date on which they were notified.,"Die von der Kommission beschlossenen Maßnahmen können von jedem Mitgliedstaat innerhalb einer Woche ab dem Datum, an dem sie ihm mitgeteilt wurden, an den Rat verwiesen werden.","Jeder Mitgliedstaat kann den Rat innerhalb einer Woche ab dem Zeitpunkt, zu dem ihm der Beschluss der Kommission mitgeteilt worden ist, mit diesem Beschluss befassen.","member, commission, state",0.17202650214787163,0.49811613475177297,0.8595609068870544,commission
New Zealand has sent the Commission information relating to the new issuing body.,Neuseeland hat der Kommission Informationen über die neue lizenzerteilende Stelle übermittelt.,Neuseeland hat der Kommission die Angaben über die neue lizenzerteilende Stelle übermittelt.,"commission, information",0.6761304462994481,0.8501505541674674,0.949050784111023,commission
"After consulting the Commission,",nach Anhörung der Kommission,nach Anhörung der Kommission -,commission,0.7788007830714052,0.8099489795918368,0.9228280186653137,commission
"France and each of the other Member States or the competent authorities of France and each of the other Member States may, having received the Opinion of the Administrative Commission, agree to introduce other methods of determining the lump-sum.",FRANKREICH UND JEDER DER ANDEREN MITGLIEDSTAATEN ODER DIE ZUSTÄNDIGEN BEHÖRDEN FRANKREICHS UND JEDER DER ANDEREN MITGLIEDSTAATEN KÖNNEN NACH STELLUNGNAHME DER VERWALTUNGSKOMMISSION ANDERE VERFAHREN FÜR DIE FESTSETZUNG DIESES PAUSCHBETRAGS VEREINBAREN.,FRANKREICH UND JEDER DER ANDEREN MITGLIEDSTAATEN ODER DIE ZUSTÄNDIGEN BEHÖRDEN FRANKREICHS UND JEDER DER ANDEREN MITGLIEDSTAATEN KÖNNEN NACH STELLUNGNAHME DER VERWALTUNGSKOMMISSION ANDERE VERFAHREN FÜR DIE FESTSETZUNG DIESES PAUSCHBETRAGS VEREINBAREN.,"member, commission, opinion, competent",1.0000000000000004,0.9999814814814815,0.8889893293380737,commission
"On application by a Member State, by the Commission or by an organisation set up at Community level and registered by the Commission, a compulsory licence may be granted, either to a category of persons satisfying specific requirements, or to anyone in one or more Member States or throughout the Community.","Auf Antrag eines Mitgliedstaats, der Kommission oder einer auf Gemeinschaftsebene arbeitenden Organisation, die von der Kommission registriert ist, kann eine Zwangslizenz entweder einer Gruppe von Personen, die bestimmte Voraussetzungen erfüllen, oder einem Einzelnen innerhalb eines oder mehrerer Mitgliedstaaten oder gemeinschaftsweit gewährt werden.","Auf Antrag eines Mitgliedstaats, der Kommission oder einer auf Gemeinschaftsebene arbeitenden Organisation, die von der Kommission registriert ist, kann eine Zwangslizenz entweder einer Gruppe von Personen, die bestimmte Voraussetzungen erfuellen, oder einem Einzelnen innerhalb eines oder mehrerer Mitgliedstaaten oder gemeinschaftsweit gewährt werden.","member, set, commission, state",0.9452861848260069,0.9791289422061265,0.9197881817817688,commission
"The coordinator, after consultation with the other relevant competent authorities, shall identify the type of transactions and risks regulated entities in a particular financial conglomerate shall report in accordance with the provisions of Article 7(2) and Article 8(2) on the reporting of intra-group transactions and risk concentration.","Der Koordinator legt nach Konsultation der anderen jeweils zuständigen Behörden fest, welche Arten von Transaktionen und Risiken von den beaufsichtigten Unternehmen eines bestimmten Finanzkonglomerats gemäß den Bestimmungen von Artikel 7 Absatz 2 und Artikel 8 Absatz 2 über die Mitteilung von gruppeninternen Transaktionen und Risikokonzentrationen zu melden sind.","Der Koordinator legt nach Konsultation der anderen jeweils zuständigen Behörden fest, welche Arten von Transaktionen und Risiken von den beaufsichtigten Unternehmen eines bestimmten Finanzkonglomerats gemäß Artikel 7 Absatz 2 und Artikel 8 Absatz 2 über die Mitteilung von gruppeninternen Transaktionen und Risikokonzentrationen zu melden sind.","competent, article, risk, relevant",0.9062841320510339,0.9920161323511256,0.8913004994392395,competent
